id,text,labels,comment,sentiment
1324,bado anasubiri kwa uhakika kwamba kitu hiki kitafanya kazi vizuri kama nitakavyopata kukirekebisha,0,bado anasubiri kwa uhakika kwamba kitu hiki kitafanya kazi vizuri kama nitakavyopata kukirekebisha,0
1325,hilo ni jambo lenye kuvunja moyo sana,0,hilo ni jambo lenye kuvunja moyo sana,0
1326,utumishi wa haraka sana,1,utumishi wa haraka sana,1
1327,bidhaa bora kabisa kwa bei,1,bidha bora kabisa kwa bei,1
1328,amependezwa sana na picha hii ya kichwa,1,amependezwa sana na picha hi ya kichwa,1
1329,usipoteze pesa na wakati wako,0,usipoteze pesa na wakati wako,0
1330,ninapenda hasa maisha marefu ya betri,1,ninapenda hasa maisha marefu ya betri,1
1331,yake ya kipumbavu sana ili kulazimika kuendelea kununua waendesha  magari wapya vibebeo vya vifaa vya kuchezea masikioni na vifaa vya gari kila wakati simu mpya inapotolewa,0,yake ya kipumbavu sana ili kulazimika kuendelea kununua waendesha magari wapya vibebeo vya vifa vya kuchezea masikioni na vifa vya gari kila wakati simu mpya inapotolewa,0
1332,ni kazi kubwa,1,ni kazi kubwa,1
1333,bidhaa bora zaidi za rangi ya bluu,1,bidha bora zaidi za rangi ya blu,1
1334,imekuja kutoka verizon kwa sababu cingulair ana simu nzuri zaidi za mkononi kitu cha kwanza nilichoona ni huduma mbaya kwelikweli,0,imekuja kutoka verizon kwa sababu cingulair ana simu nzuri zaidi za mkononi kitu cha kwanza nilichona ni huduma mbaya kwelikweli,0
1335,mgonjwa anatafuta kifaa kipya cha sikio,0,mgonjwa anatafuta kifa kipya cha sikio,0
1336,ipendekeza sana kifaa hiki kwa kila mtu,1,ipendekeza sana kifa hiki kwa kila mtu,1
1337,enzi ya taya ni yenye kutisha pia,1,enzi ya taya ni yenye kutisha pia,1
1338,tulipata betri nyeupe ya rangi ambayo hufa baada ya saa mbili za awali kutumiwa kwa juma moja lakini bado hudumu kwa muda mrefu kuliko mahali pa kuishi,0,tulipata betri nyeupe ya rangi ambayo hufa bada ya sa mbili za awali kutumiwa kwa juma moja lakini bado hudumu kwa muda mrefu kuliko mahali pa kuishi,0
1339,baada ya mwaka mmoja betri ilikufa kabisa kichwani mwangu,0,bada ya mwaka moja betri ilikufa kabisa kichwani mwangu,0
1340,nimetumia simu kadhaa kwa miaka miwili lakini hii ndiyo bora zaidi,1,nimetumia simu kadha kwa miaka miwili lakini hi ndiyo bora zaidi,1
1341,utafutaji mpya wenye kustaajabisha wa vuli ya ,1,utafutaji mpya wenye kustajabisha wa vuli ya,1
1342,hii ndiyo simu ya kwanza kutengenezwa kwa bei rahisi sana,0,hi ndiyo simu ya kwanza kutengenezwa kwa bei rahisi sana,0
1343,si vizuri kusikia sauti chafu na ni lazima upige mayowe unapozungumza,0,si vizuri kusikia sauti chafu na ni lazima upige mayowe unapozungumza,0
1344,plastiki hukatika kwa urahisi sana kwenye kipande hiki,0,plastiki hukatika kwa urahisi sana kwenye kipande hiki,0
1345,bei ni nzuri pia,1,bei ni nzuri pia,1
1346,usifanye kosa hilohilo,0,usifanye kosa hilohilo,0
1347,oh na nilisahau pia kutaja athari ya ajabu ya rangi hiyo kwenye simu yako,0,oh na nilisahau pia kutaja athari ya ajabu ya rangi hiyo kwenye simu yako,0
1348,na zinazo kwenda kwa wepesi,1,na zinazo kwenda kwa wepesi,1
1349,pia eneo ambamo kikosi changu kilivunjika halipendeki sana ile kamba ya sumaku,0,pia eneo ambamo kikosi changu kilivunjika halipendeki sana ile kamba ya sumaku,0
1350,kwa ujumla mimi huwa na nia ya kuwa na simu ambayo ina miadi yangu yote na mawasiliano yangu na kupokea ukaribishaji mkubwa,1,kwa ujumla mimi huwa na nia ya kuwa na simu ambayo ina miadi yangu yote na mawasiliano yangu na kupokea ukaribishaji mkubwa,1
1351,kila kitu kwenye simu kinafanya kazi kikamilifu,1,kila kitu kwenye simu kinafanya kazi kikamilifu,1
1352,habari nyingine kuhusu sura hii ya simu ni kwamba kwa kweli huonekana kama bland hasa katika namna zote nyeusi,0,habari nyingine kuhusu sura hi ya simu ni kwamba kwa kweli huonekana kama bland hasa katika namna zote nyeusi,0
1353,kwa kweli ni rahisi zaidi kwake,1,kwa kweli ni rahisi zaidi kwake,1
1354,sanyo ameokoka maporomoko mengi ya maji kwenye paa nyeusi bila athari mbaya,1,sanyo ameokoka maporomoko mengi ya maji kwenye pa nyeusi bila athari mbaya,1
1355,vipaza  sauti vyenye kuvutia vya sikio,1,vipaza sauti vyenye kuvutia vya sikio,1
1356,linapata simu yangu ya mkononi mara tu niingiapo ndani ya gari,1,linapata simu yangu ya mkononi mara tu ningiapo ndani ya gari,1
1357,paper size,0,paper size,0
1358,napendekeza sana simu hii ya mkononi yenye bei ya juu,1,napendekeza sana simu hi ya mkononi yenye bei ya ju,1
1359,lakini unapata furaha na uwazi zaidi kuliko simu yoyote ile iliyokuwa nayo awali,1,lakini unapata furaha na uwazi zaidi kuliko simu yoyote ile iliyokuwa nayo awali,1
1360,onyo litoweke,0,onyo litoweke,0
1361,laiti ningerudisha fomu hiyo na kurudisha pesa zangu,0,laiti ningerudisha fomu hiyo na kurudisha pesa zangu,0
1362,kifaa kidogo hufanya kazi nyingi sana,1,kifa kidogo hufanya kazi nyingi sana,1
1363,nilikuwa nikiizungumzia kwa muda wa saa   na betri ingekaushwa kihalisi na kufa,0,nilikuwa nikizungumzia kwa muda wa sa na betri ingekaushwa kihalisi na kufa,0
1364,kama huoni jambo hilo kuwa baya sana kwa kuwa tena kiungo hicho huja na sikio moja tu lisiloweza kupendekeza hilo kwa mtu yeyote,0,kama huoni jambo hilo kuwa baya sana kwa kuwa tena kiungo hicho huja na sikio moja tu lisiloweza kupendekeza hilo kwa mtu yeyote,0
1365,aliudhika sana,0,aliudhika sana,0
1366,huenda nimerithi kasoro lakini hatungeweza kuinunua tena kwa sababu ya ubora wa jengo pekee,0,huenda nimerithi kasoro lakini hatungeweza kuinunua tena kwa sababu ya ubora wa jengo peke,0
1367,walifanya kesi hii iwe ndogo sana na ni ngumu sana kuweka,0,walifanya kesi hi iwe ndogo sana na ni ngumu sana kuweka,0
1368,nilirudisha simu yangu kwa ajili ya maonyesho mapya,1,nilirudisha simu yangu kwa ajili ya maonyesho mapya,1
1369,ningependekeza ninunue mfululizo wa jabra jax ambao hufanya kazi bila dosari pamoja na moto q,1,ningependekeza ninunue mfululizo wa jabra jax ambao hufanya kazi bila dosari pamoja na moto q,1
1370,niliipekua mtandao wa intaneti na kupata kwamba hii ndiyo thamani bora zaidi,1,nilipekua mtandao wa intaneti na kupata kwamba hi ndiyo thamani bora zaidi,1
1371,halifai,0,halifai,0
1372,nimefurahia sana bidhaa hiyo,1,nimefurahia sana bidha hiyo,1
1373,ukubwa wa kiwambo ni wa sehemu ya juu iliyo pana iliyo na taa za kutosha na ubora wa kamera ni bora sana kwa simu ya kamera,1,ukubwa wa kiwambo ni wa sehemu ya ju iliyo pana iliyo na ta za kutosha na ubora wa kamera ni bora sana kwa simu ya kamera,1
1374,hapa hakuna jambo lolote baya ninaloweza kusema kuhusu kichwa hiki,0,hapa hakuna jambo lolote baya ninaloweza kusema kuhusu kichwa hiki,0
1375,ifurahie sana kupata bidhaa hii kwenye amazon ni vigumu kuipata ikiwa imeuzwa kwa bei ya juu,1,ifurahie sana kupata bidha hi kwenye amazon ni vigumu kuipata ikiwa imeuzwa kwa bei ya ju,1
1376,kubebeka na kufanya kazi vizuri,1,kubebeka na kufanya kazi vizuri,1
1377,mfanyakazi mwenzangu ninapata pesa kidogo sana kwa ajili ya mapokezi lakini onyesho ni zuri sana,1,mfanyakazi mwenzangu ninapata pesa kidogo sana kwa ajili ya mapokezi lakini onyesho ni zuri sana,1
1378,hata niliipindua kabisa kabla ya mimi kwenda kulala na kungoa jino la buluu na wfi na kugundua kwamba lilikuwa na sehemu  tu iliyosalia asubuhi,0,hata nilipindua kabisa kabla ya mimi kwenda kulala na kungoa jino la bulu na wfi na kugundua kwamba lilikuwa na sehemu tu iliyosalia asubuhi,0
1379,pia ove alikuwa na matatizo na simu ikisoma kadi ya kumbukumbu ambayo sikuzote mimi huizima kisha huizima tena,0,pia ove alikuwa na matatizo na simu ikisoma kadi ya kumbukumbu ambayo sikuzote mimi huizima kisha huizima tena,0
1380,si nzuri unapovaa kofia au miwani ya jua,0,si nzuri unapova kofia au miwani ya jua,0
1381,bidhaa zilizosafirishwa kwa wakati unaofaa na zilizo bora,1,bidha zilizosafirishwa kwa wakati unaofa na zilizo bora,1
1382,keyboard label,1,keyboard label,1
1383,imetengenezwa vizuri sana na hufaana kabisa na gx yangu,1,imetengenezwa vizuri sana na hufana kabisa na gx yangu,1
1384,simu mbaya sana,0,simu mbaya sana,0
1385,sehemu isiyo na betri,0,sehemu isiyo na betri,0
1386,tungeyapendekeza kwa wengine,1,tungeyapendekeza kwa wengine,1
1387,punguza programu za kompyuta kwa kutumia kompyuta yangu,0,punguza programu za kompyuta kwa kutumia kompyuta yangu,0
1388,alivunjika moyo,0,alivunjika moyo,0
1389,sauti mbaya iliyo wazi,0,sauti mbaya iliyo wazi,0
1390,betri hufanya kazi nyingi sana,1,betri hufanya kazi nyingi sana,1
1391,hawatoi wanunuzi wenye majuto juu ya hili,0,hawatoi wanunuzi wenye majuto ju ya hili,0
1392,amekatishwa tamaa sana kwa kutumia kiseyeye,0,amekatishwa tama sana kwa kutumia kiseyeye,0
1393,nagundua kuwa hii haina udhuru na hivyo labda itarudisha simu hii na labda kubadili wabebaji,0,nagundua kuwa hi haina udhuru na hivyo labda itarudisha simu hi na labda kubadili wabebaji,0
1394,mwenye sura nzuri na mwenye nguvu,1,mwenye sura nzuri na mwenye nguvu,1
1395,nilikuwa na huduma ya gari kwa miaka  au  sasa na ninaifurahia sana,1,nilikuwa na huduma ya gari kwa miaka au sasa na ninaifurahia sana,1
1396,utaratibu wa kuweka habari mpya ni mgumu na wenye kuchosha,0,utaratibu wa kuweka habari mpya ni mgumu na wenye kuchosha,0
1397,kukatishwa tamaa na chuki yoyote inayoingia katika sikio langu,0,kukatishwa tama na chuki yoyote inayoingia katika sikio langu,0
1398,programu muhimu za kuendesha motabolas,1,programu muhimu za kuendesha motabolas,1
1399,safari hiyo ilichukua muda mrefu,1,safari hiyo ilichukua muda mrefu,1
1400,ni rahisi sana kutumia,1,ni rahisi sana kutumia,1
1401,kutostarehe katika sikio usitumie kwa kutumia lug vx env,0,kutostarehe katika sikio usitumie kwa kutumia lug vx env,0
1402,kiasi cha sauti kikirushwa kutoka kwenye kizio hicho hadi mahali ambapo hapajulikani,0,kiasi cha sauti kikirushwa kutoka kwenye kizio hicho hadi mahali ambapo hapajulikani,0
1403,lina shtaka kwa muda mrefu ni lenye kustarehesha chini ya hali ndefu za kuvaa na ubora wa sauti ni mkubwa sana,1,lina shtaka kwa muda mrefu ni lenye kustarehesha chini ya hali ndefu za kuva na ubora wa sauti ni mkubwa sana,1
1404,zinazo kwenda kisha zikajificha,0,zinazo kwenda kisha zikajificha,0
1405,kibodi inafaa sana na ni imara vya kutosha kutotarajia matatizo yoyote,1,kibodi inafa sana na ni imara vya kutosha kutotarajia matatizo yoyote,1
1406,hata hivyo ni vigumu kuelewa gharama za veriz hata ingawa mipango yao ya kwanza ni sahili,0,hata hivyo ni vigumu kuelewa gharama za veriz hata ingawa mipango yao ya kwanza ni sahili,0
1407,baada ya kutumia betri hizo usiku kucha kunakuwa na matokeo makubwa,1,bada ya kutumia betri hizo usiku kucha kunakuwa na matokeo makubwa,1
1408,ndio sasa tena na nyinyi mlikuwa mkiihimiza,1,ndio sasa tena na nyinyi mlikuwa mkihimiza,1
1409,ninaipenda simu hii,1,ninaipenda simu hi,1
1410, hali ya kukata tamaa,0,hali ya kukata tama,0
1411,si mtumiaji mwenye urafiki,0,si mtumiaji mwenye urafiki,0
1412,kwa kusikitisha uwezo wa kujua hasa unapokea simu ni jambo la maana sana na simu hii ni yenye kusikitisha kwa habari hiyo,0,kwa kusikitisha uwezo wa kujua hasa unapokea simu ni jambo la mana sana na simu hi ni yenye kusikitisha kwa habari hiyo,0
1413,kisha nikabadilishana simu ileile hata ile iliyokuwa na tatizo hilohilo,0,kisha nikabadilishana simu ileile hata ile iliyokuwa na tatizo hilohilo,0
1414,hii hutokeza simu ikiwa imekwama kwenye sohani au bubu,0,hi hutokeza simu ikiwa imekwama kwenye sohani au bubu,0
1415,miamba hii ya pida,1,miamba hi ya pida,1
1416,ni kubwa mno kuweza kutumiwa kama kifaa kidogo chenye umbo la mvyauso na chenye ubora wa hali ya juu katika sehemu hizo,1,ni kubwa mno kuweza kutumiwa kama kifa kidogo chenye umbo la mvyauso na chenye ubora wa hali ya ju katika sehemu hizo,1
1417,bila shaka ningependekeza jabra btv kwa ajili ya wale wanaotafuta faraja na bei kubwa,1,bila shaka ningependekeza jabra btv kwa ajili ya wale wanaotafuta faraja na bei kubwa,1
1418,nilikuwa na verizon miaka  iliyopita na nilifurahia sana utumishi wao,1,nilikuwa na verizon miaka iliyopita na nilifurahia sana utumishi wao,1
1419,sehemu maridadi ya takataka,0,sehemu maridadi ya takataka,0
1420,uzi wa kuunganisha vitu ulikuwa na ukubwa usiofaa,0,uzi wa kunganisha vitu ulikuwa na ukubwa usiofa,0
1421,hufanya kazi kama inavyoelezwa,1,hufanya kazi kama inavyoelezwa,1
1422,isipo kuwa fedha zenu na mali zenu kwa miezi  sasa,0,isipo kuwa fedha zenu na mali zenu kwa miezi sasa,0
1423,nunua vitu vibaya,0,nunua vitu vibaya,0
1424,likiwa limeridhika,1,likiwa limeridhika,1
1425,kelele ya bose kufuta ni ya kustaajabisha sana kwa mpita  njia,1,kelele ya bose kufuta ni ya kustajabisha sana kwa mpita njia,1
1426,hakika betri hii ina faida kubwa,1,hakika betri hi ina faida kubwa,1
1427,sipsi yenye kasoro,0,sipsi yenye kasoro,0
1428,laiti nisingeli mfanya fulani kuwa nyota,0,laiti nisingeli mfanya fulani kuwa nyota,0
1429,imevaa miwani na inafaa pamoja nayo,1,imeva miwani na inafa pamoja nayo,1
1430,ubora wa kifaa hicho haukubaliki ikiwa uko katika eneo tulivu sana ukaribialo kusikia chochote,0,ubora wa kifa hicho haukubaliki ikiwa uko katika eneo tulivu sana ukaribialo kusikia chochote,0
1431,singependekeza kitu hiki kwa mtu yeyote,0,singependekeza kitu hiki kwa mtu yeyote,0
1432,holi iliyowasili haikulingana na ile picha katika tangazo,0,holi iliyowasili haikulingana na ile picha katika tangazo,0
1433,matatizo makubwa sana,1,matatizo makubwa sana,1
1434,kama vile pitiaji la awali lililoonekana katika chombo hiki na hakuna chochote kinachotendeka,0,kama vile pitiaji la awali lililonekana katika chombo hiki na hakuna chochote kinachotendeka,0
1435,picha hii ya simu ya chura inavutia sana na inavutia sana,1,picha hi ya simu ya chura inavutia sana na inavutia sana,1
1436,hujui kamwe ikiwa uliisukuma kwa nguvu vya kutosha au kwa wakati ufaao kwa ajili ya kazi unayotaka au usiyotaka,0,hujui kamwe ikiwa ulisukuma kwa nguvu vya kutosha au kwa wakati ufao kwa ajili ya kazi unayotaka au usiyotaka,0
1437,sauti iko wazi na watu wanaizungumzia wanashangazwa na sifa hiyo pia,1,sauti iko wazi na watu wanaizungumzia wanashangazwa na sifa hiyo pia,1
1438,nilinunua kisanduku cha alumini kwa ajili ya shoka langu jipya la mnazi na kilikuwa kimefanya kazi vizuri kweli kweli kweli kimelinda mkono wangu hadi sasa,1,nilinunua kisanduku cha alumini kwa ajili ya shoka langu jipya la mnazi na kilikuwa kimefanya kazi vizuri kweli kweli kweli kimelinda mkono wangu hadi sasa,1
1439,bidhaa nzuri sana iliyotengenezwa vizuri,1,bidha nzuri sana iliyotengenezwa vizuri,1
1440,ni lazima vifaa vya simu za mkononi viwepo,1,ni lazima vifa vya simu za mkononi viwepo,1
1441,nimevutiwa sana na kazi iliyofanywa na burola kwa nguvu za simu hii,1,nimevutiwa sana na kazi iliyofanywa na burola kwa nguvu za simu hi,1
1442,nilipokea amri zangu vizuri ndani ya wakati wa usafirishaji wa kila kitu kilikuwa na utaratibu mzuri wa kazi na kwa ujumla mimi husisimuka sana kuwa na chanzo hiki,1,nilipokea amri zangu vizuri ndani ya wakati wa usafirishaji wa kila kitu kilikuwa na utaratibu mzuri wa kazi na kwa ujumla mimi husisimuka sana kuwa na chanzo hiki,1
1443,simu ni imara na haiwezi kupenya maji,1,simu ni imara na haiwezi kupenya maji,1
1444,sipendezwi na jambo hili na nisingependekeza kitu hiki kwa mtu yeyote,0,sipendezwi na jambo hili na nisingependekeza kitu hiki kwa mtu yeyote,0
1445,lalamiko langu pekee ni lile kiasi cha sauti cha kiwango cha chini hata kinapotolewa hadi  ,0,lalamiko langu peke ni lile kiasi cha sauti cha kiwango cha chini hata kinapotolewa hadi,0
1446,shukrani kwa amazon kwa kuwa na vitu ambavyo ni vya lazima kwa ajili ya bei nzuri,1,shukrani kwa amazon kwa kuwa na vitu ambavyo ni vya lazima kwa ajili ya bei nzuri,1
1447,kisha ninaisukuma kwenye ukingo wa suruali au mifuko yangu ya nyuma,1,kisha ninaisukuma kwenye ukingo wa suruali au mifuko yangu ya nyuma,1
1448,ilinibidi kwenda dukani na kununua simu mpya ya nokia ambayo inafanya kazi vizuri,1,ilinibidi kwenda dukani na kununua simu mpya ya nokia ambayo inafanya kazi vizuri,1
1449,ni kazi kubwa,1,ni kazi kubwa,1
1450,sura mbaya kwelikweli,0,sura mbaya kwelikweli,0
1451,ilinibidi kubadilisha mara ,0,ilinibidi kubadilisha mara,0
1452,ngao ya kelele haiwezi kubadilishwa,1,ngao ya kelele haiwezi kubadilishwa,1
1453,hakuna maendeleo halisi,0,hakuna maendeleo halisi,0
1454,rundo zuri la betri,1,rundo zuri la betri,1
1455,endeleza kazi nzuri ya amazon,1,endeleza kazi nzuri ya amazon,1
1456,nao huku wanazuia msaada,0,nao huku wanazuia msada,0
1457,kwa kusikitisha ni rahisi kwao kuwagusa bila kukusudia kwa vifungo vya kugusa  gusa kwa wororo ukigusa simu usoni mwako bila kukusudia unaposikiliza,0,kwa kusikitisha ni rahisi kwao kuwagusa bila kukusudia kwa vifungo vya kugusa gusa kwa wororo ukigusa simu usoni mwako bila kukusudia unaposikiliza,0
1458,kwa hiyo kwa msingi nilitupa pesa zangu nje ya dirisha bila kitu,0,kwa hiyo kwa msingi nilitupa pesa zangu nje ya dirisha bila kitu,0
1459,kesi kubwa na bei,1,kesi kubwa na bei,1
1460,kilichochukua tu kilikuwa tone moja kutoka sentimeta  hivi juu ya meza ya jikoni na kilipasuka  vunjika hakivutii na sicheki,0,kilichochukua tu kilikuwa tone moja kutoka sentimeta hivi ju ya meza ya jikoni na kilipasuka vunjika hakivuti na sicheki,0
1461,tarehe ya buluu ni nzuri siku chache zilizopita niliiacha simu yangu ndani ya buti nikapiga simu na kuendeleza mazungumzo bila kamba,1,tarehe ya bulu ni nzuri siku chache zilizopita niliacha simu yangu ndani ya buti nikapiga simu na kuendeleza mazungumzo bila kamba,1
1462,safu ndogo maridadi yenye kupendeza iliyo na nafasi ya kutosha ya kuhifadhi vitu,1,safu ndogo maridadi yenye kupendeza iliyo na nafasi ya kutosha ya kuhifadhi vitu,1
1463,sikio huingiza sauti moja kwa moja ndani ya sikio lako na huonekana kuongeza sauti na uwazi,1,sikio huingiza sauti moja kwa moja ndani ya sikio lako na huonekana kuongeza sauti na uwazi,1
1464,hakuna hata moja ya mambo mapya ambayo yamepata kufanya kazi vizuri,0,hakuna hata moja ya mambo mapya ambayo yamepata kufanya kazi vizuri,0
1465,nafurahi kwamba iinunue,1,nafurahi kwamba inunue,1
1466,ziara nyingi ambazo hazijatimizwa kwa sababu hiyo,0,ziara nyingi ambazo hazijatimizwa kwa sababu hiyo,0
1467,labda simu yangu ina kasoro lakini watu hawawezi kunisikia ninapoitumia,0,labda simu yangu ina kasoro lakini watu hawawezi kunisikia ninapoitumia,0
1468,usinunue bidhaa hii,0,usinunue bidha hi,0
1469,kunyonya sehemu kubwa ya bidhaa hiyo hakufanyi kazi kwa simu yangu,0,kunyonya sehemu kubwa ya bidha hiyo hakufanyi kazi kwa simu yangu,0
1470,kutobadilika  badilika kwa hata kuropoka hakungeweza kuwa na furaha zaidi kwa mtoto wangu mpya kwa sababu ya droid,1,kutobadilika badilika kwa hata kuropoka hakungeweza kuwa na furaha zaidi kwa mtoto wangu mpya kwa sababu ya droid,1
1471,programu zilizo mbaya zaidi zilizowahi kutumiwa ikiwa ningezipa nyota hizi sufuri,0,programu zilizo mbaya zaidi zilizowahi kutumiwa ikiwa ningezipa nyota hizi sufuri,0
1472,kujaribu kuwatembelea watu hao ni mazoezi ya kufadhaika,0,kujaribu kuwatembelea watu hao ni mazoezi ya kufadhaika,0
1473,hicho kisa ni kipande dhaifu cha plastiki na hakina ulinzi wowote wa mbele au wa kando,0,hicho kisa ni kipande dhaifu cha plastiki na hakina ulinzi wowote wa mbele au wa kando,0
1474,nilikuwa na kifaa cha kuchezea cha jambara na nilifurahia sana lakini ubora wa sauti ambao hasa ulikuwa ukitokeza sauti hiyo ni bora zaidi,1,nilikuwa na kifa cha kuchezea cha jambara na nilifurahia sana lakini ubora wa sauti ambao hasa ulikuwa ukitokeza sauti hiyo ni bora zaidi,1
1475,naipenda kamera sifa yake nzuri sana,1,naipenda kamera sifa yake nzuri sana,1
1476,asanteni kwa utumishi huo mkubwa,1,asanteni kwa utumishi huo mkubwa,1
1477,kabati lake lote,1,kabati lake lote,1
1478,muuzaji ni mwenye uelewevu sana na mwenye subira ni lazima ninunue kutoka kwao tena,1,muzaji ni mwenye uelewevu sana na mwenye subira ni lazima ninunue kutoka kwao tena,1
1479,ninampa waya  nyota atawasiliana na kingularatt na kuwajulisha zoea hilo,0,ninampa waya nyota atawasiliana na kingularat na kuwajulisha zoea hilo,0
1480,unao babua ngozi ya kichwa,0,unao babua ngozi ya kichwa,0
